,date,time,c-ip,cs-username,s-ip,s-port,cs-method,cs-uri-stem,sc-status,sc-win32-status,sc-substatus,time-taken,x-session,x-fullpath
3853,2021-01-06,07:47:43,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,-
3854,2021-01-06,07:47:43,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,-
3855,2021-01-06,07:47:43,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,/
3856,2021-01-06,07:47:43,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,-
3857,2021-01-06,07:47:43,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,/ftp6001/Send/ServerLink
3858,2021-01-06,07:47:43,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,-
3859,2021-01-06,07:47:43,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60210,DataChannelOpened,-,-,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,-
3860,2021-01-06,07:47:43,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60210,DataChannelClosed,-,-,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,-
3861,2021-01-06,07:47:43,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KKR-JE-C.ZCSV2,226,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,/ftp6001/Send/ServerLink/KKR-JE-C.ZCSV2
3862,2021-01-06,07:47:43,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,-
3863,2021-01-06,07:47:43,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,cacf286b-4e35-4460-8542-4c0db08063d5,-
3864,2021-01-06,07:47:50,172.30.6.137,RGSV920\HOST0001,172.30.9.85,21,REST,0,350,0,0,0,66620a67-e8d8-474d-8ba8-6c604058c9f0,-
3865,2021-01-06,07:47:50,172.30.6.137,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,66620a67-e8d8-474d-8ba8-6c604058c9f0,-
3866,2021-01-06,07:47:50,172.30.6.137,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,66620a67-e8d8-474d-8ba8-6c604058c9f0,-
3867,2021-01-06,07:47:50,172.30.6.137,RGSV920\HOST0001,172.30.9.85,60211,DataChannelOpened,-,-,0,0,0,66620a67-e8d8-474d-8ba8-6c604058c9f0,-
3868,2021-01-06,07:47:50,172.30.6.137,RGSV920\HOST0001,172.30.9.85,60211,DataChannelClosed,-,-,0,0,0,66620a67-e8d8-474d-8ba8-6c604058c9f0,-
3869,2021-01-06,07:47:50,172.30.6.137,RGSV920\HOST0001,172.30.9.85,21,LIST,-a,226,0,0,0,66620a67-e8d8-474d-8ba8-6c604058c9f0,/ftp6001/Send/ServerLink
3870,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,-
3871,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,-
3872,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,-
3873,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,/
3874,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,-
3875,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,/ftp6001/Send/ServerLink
3876,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,-
3877,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60212,DataChannelOpened,-,-,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,-
3878,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60212,DataChannelClosed,-,-,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,-
3879,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-CHUMON-JE-C.TXT,226,0,0,15,af2577a0-fbfb-4750-8322-737080801bed,/ftp6001/Send/ServerLink/SS-CHUMON-JE-C.TXT
3880,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,af2577a0-fbfb-4750-8322-737080801bed,-
3881,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,15,af2577a0-fbfb-4750-8322-737080801bed,-
3882,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,-
3883,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,-
3884,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,-
3885,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,/
3886,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,-
3887,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,/ftp6001/Send/ServerLink
3888,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,-
3889,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60213,DataChannelOpened,-,-,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,-
3890,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60213,DataChannelClosed,-,-,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,-
3891,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-MADOBAN2-JE-C.TXT,226,0,0,16,e080cf65-d93c-41d7-a663-c885bea78026,/ftp6001/Send/ServerLink/SS-MADOBAN2-JE-C.TXT
3892,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,e080cf65-d93c-41d7-a663-c885bea78026,-
3893,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,16,e080cf65-d93c-41d7-a663-c885bea78026,-
3894,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,-
3895,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,-
3896,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,-
3897,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,/
3898,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,-
3899,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,/ftp6001/Send/ServerLink
3900,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,-
3901,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60214,DataChannelOpened,-,-,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,-
3902,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60214,DataChannelClosed,-,-,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,-
3903,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-MADOBAN-SNP-JE-C.TXT,226,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,/ftp6001/Send/ServerLink/SS-MADOBAN-SNP-JE-C.TXT
3904,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,2bce8867-5a92-4bf2-a123-6462925008d5,-
3905,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,16,2bce8867-5a92-4bf2-a123-6462925008d5,-
3906,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,-
3907,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,-
3908,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,-
3909,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,/
3910,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,-
3911,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,/ftp6001/Send/ServerLink
3912,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,-
3913,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60215,DataChannelOpened,-,-,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,-
3914,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60215,DataChannelClosed,-,-,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,-
3915,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-BUZAI-JE-C.TXT,226,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,/ftp6001/Send/ServerLink/SS-BUZAI-JE-C.TXT
3916,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,-
3917,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,53ec455e-87ce-48e8-bd7c-e2ddf171a6de,-
3918,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,-
3919,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,-
3920,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,-
3921,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,/
3922,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,-
3923,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,/ftp6001/Send/ServerLink
3924,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,-
3925,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60216,DataChannelOpened,-,-,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,-
3926,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60216,DataChannelClosed,-,-,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,-
3927,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-BUHIN-JE-C.TXT,226,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,/ftp6001/Send/ServerLink/SS-BUHIN-JE-C.TXT
3928,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,-
3929,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,612b49f0-c8c1-49f5-a594-00c730296c4e,-
3930,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,-
3931,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,-
3932,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,-
3933,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,/
3934,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,-
3935,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,/ftp6001/Send/ServerLink
3936,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,-
3937,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60217,DataChannelOpened,-,-,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,-
3938,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60217,DataChannelClosed,-,-,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,-
3939,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KAKO-BUHIN-JE-C.TXT,226,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,/ftp6001/Send/ServerLink/SS-KAKO-BUHIN-JE-C.TXT
3940,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,-
3941,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,e9a31427-6a6c-4058-bd9d-6c30ff08f88e,-
3942,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,-
3943,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,-
3944,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,-
3945,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,/
3946,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,-
3947,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,/ftp6001/Send/ServerLink
3948,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,-
3949,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60218,DataChannelOpened,-,-,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,-
3950,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60218,DataChannelClosed,-,-,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,-
3951,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KOSAKU-SHIJI-JE-C.TXT,226,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,/ftp6001/Send/ServerLink/SS-KOSAKU-SHIJI-JE-C.TXT
3952,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,-
3953,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,a62cddd8-b489-4710-9874-bcce6c377948,-
3954,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,-
3955,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,-
3956,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,-
3957,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,/
3958,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,-
3959,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,/ftp6001/Send/ServerLink
3960,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,-
3961,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60219,DataChannelOpened,-,-,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,-
3962,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60219,DataChannelClosed,-,-,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,-
3963,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-OEM-CHUMON-JE-C.TXT,226,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,/ftp6001/Send/ServerLink/SS-OEM-CHUMON-JE-C.TXT
3964,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,-
3965,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,3c27b279-6f09-4027-9c17-f99559fdd5d1,-
3966,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,-
3967,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,-
3968,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,-
3969,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,/
3970,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,-
3971,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,/ftp6001/Send/ServerLink
3972,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,-
3973,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60220,DataChannelOpened,-,-,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,-
3974,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60220,DataChannelClosed,-,-,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,-
3975,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-OEM-MADOBAN-JE-C.TXT,226,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,/ftp6001/Send/ServerLink/SS-OEM-MADOBAN-JE-C.TXT
3976,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,-
3977,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,a58f39d0-0303-49fd-bcc2-add2744501d2,-
3978,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,-
3979,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,-
3980,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,-
3981,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,/
3982,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,-
3983,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,/ftp6001/Send/ServerLink
3984,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,-
3985,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60221,DataChannelOpened,-,-,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,-
3986,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60221,DataChannelClosed,-,-,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,-
3987,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-OEM-MADOBAN-SNP-JE-C.TXT,226,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,/ftp6001/Send/ServerLink/SS-OEM-MADOBAN-SNP-JE-C.TXT
3988,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,-
3989,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,9fc397fb-9a87-427b-818d-413d730b66be,-
3990,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,-
3991,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,-
3992,2021-01-06,07:47:55,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,-
3993,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,/
3994,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,-
3995,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,/ftp6001/Send/ServerLink
3996,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,-
3997,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60222,DataChannelOpened,-,-,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,-
3998,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,60222,DataChannelClosed,-,-,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,-
3999,2021-01-06,07:47:55,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SSR-JE-C.ZCSV2,226,0,0,0,6a508ade-708d-4b66-81e5-548c2aca4bcb,/ftp6001/Send/ServerLink/SSR-JE-C.ZCSV2
