timestamp,c-ip,count,timestamp_ts
2021-10-15,172.28.69.82,1,1.0
2021-10-15,172.28.85.145,1,11.0
2021-10-15,172.28.85.21,1,2.0
2021-10-15,172.28.92.63,1,2.0
2021-10-15,172.29.80.7,9,9.0
2021-10-15,172.30.4.122,6,10.0
2021-10-15,172.30.5.129,5,579.0
2021-10-15,172.30.5.134,2,8414.0
2021-10-15,172.30.5.174,2,39.0
2021-10-15,172.30.5.214,3,7093.0
2021-10-15,172.30.5.40,1,608.0
2021-10-15,172.30.5.67,1,161.0
2021-10-15,172.30.6.96,2,17593.0
2021-10-15,172.30.9.84,6491,6617.0
2021-10-15,172.31.124.1,539,2524.0
2021-10-15,172.31.124.31,1,3.0
2021-10-15,172.31.69.1,12,12.0
2021-10-15,172.31.74.120,832,849.0
2021-10-15,172.31.74.149,178,187.0
2021-10-15,172.31.74.28,1,2.0
2021-10-15,172.31.80.8,76,157.0
2021-10-15,172.31.82.35,2,2.0
2021-10-15,192.168.66.80,1,65.0
2021-10-16,10.1.16.100,8,10.0
2021-10-16,10.161.32.87,23426,30279.0
2021-10-16,10.161.38.190,271,1126.0
2021-10-16,10.161.54.255,1084,2571.0
2021-10-16,10.168.56.49,3167,4031.0
2021-10-16,172.26.241.232,1,83.0
2021-10-16,172.28.85.145,1,11.0
2021-10-16,172.28.85.21,1,1.0
2021-10-16,172.28.92.63,1,2.0
2021-10-16,172.29.80.7,3,3.0
2021-10-16,172.30.4.122,6,8.0
2021-10-16,172.30.9.84,6512,6566.0
2021-10-16,172.31.124.1,238,1882.0
2021-10-16,172.31.69.1,4,6.0
2021-10-16,172.31.74.120,314,325.0
2021-10-16,172.31.74.149,120,126.0
2021-10-16,172.31.74.28,1,3.0
2021-10-16,172.31.80.8,74,142.0
2021-10-17,10.1.16.100,8,10.0
2021-10-17,10.161.32.87,10515,13506.0
2021-10-17,10.161.38.190,1,1.0
2021-10-17,10.161.54.255,15,208.0
2021-10-17,10.168.56.49,1487,1924.0
2021-10-17,172.28.85.145,1,11.0
2021-10-17,172.28.85.21,1,1.0
2021-10-17,172.30.4.122,5,7.0
2021-10-17,172.30.9.84,2912,2935.0
2021-10-17,172.31.124.1,85,782.0
2021-10-17,172.31.69.1,4,5.0
2021-10-17,172.31.74.120,49,49.0
2021-10-17,172.31.74.149,84,85.0
2021-10-17,172.31.80.8,30,45.0
2021-10-18,10.1.16.100,8,11.0
2021-10-18,10.161.32.87,22273,28539.0
2021-10-18,10.161.38.190,476,1992.0
2021-10-18,10.161.54.255,1251,3101.0
2021-10-18,10.168.56.49,3115,4342.0
2021-10-18,10.169.60.142,3,8.0
2021-10-18,172.28.69.82,1,1.0
2021-10-18,172.28.85.145,1,11.0
2021-10-18,172.28.85.21,1,2.0
2021-10-18,172.28.92.63,1,1.0
2021-10-18,172.29.80.7,9,9.0
2021-10-18,172.30.4.122,1,1.0
2021-10-18,172.30.5.174,1,13.0
2021-10-18,172.30.9.84,6484,6601.0
2021-10-18,172.31.124.1,414,1293.0
2021-10-18,172.31.124.31,2,11.0
2021-10-18,172.31.69.1,12,13.0
2021-10-18,172.31.74.120,784,799.0
2021-10-18,172.31.74.149,160,162.0
2021-10-18,172.31.80.8,46,69.0
2021-10-18,172.31.82.35,2,3.0
2021-10-19,-,2,2.0
2021-10-19,10.1.16.100,8,10.0
2021-10-19,10.161.32.87,16440,22236.0
2021-10-19,10.161.38.190,476,2013.0
2021-10-19,10.161.54.255,1260,3236.0
2021-10-19,10.168.56.49,3100,4489.0
2021-10-19,10.169.60.142,3,9.0
2021-10-19,172.28.69.82,1,1.0
2021-10-19,172.28.85.145,1,11.0
2021-10-19,172.28.85.21,1,1.0
2021-10-19,172.28.92.63,1,2.0
2021-10-19,172.29.80.7,9,9.0
2021-10-19,172.30.4.122,6,8.0
2021-10-19,172.30.5.129,9,909.0
2021-10-19,172.30.6.137,2,27768.0
2021-10-19,172.30.9.84,6461,6585.0
2021-10-19,172.31.124.1,707,2723.0
2021-10-19,172.31.124.31,4,14.0
2021-10-19,172.31.69.1,12,12.0
2021-10-19,172.31.74.120,832,848.0
2021-10-19,172.31.74.149,401,405.0
2021-10-19,172.31.74.28,1,2.0
2021-10-19,172.31.80.8,76,161.0
2021-10-19,172.31.82.35,2,3.0
2021-10-20,-,3,3.0
2021-10-20,10.1.16.100,8,8.0
2021-10-20,10.161.32.87,21832,28756.0
2021-10-20,10.161.38.190,464,1931.0
2021-10-20,10.161.54.255,1291,3259.0
2021-10-20,10.168.56.49,3041,4227.0
2021-10-20,10.169.60.142,3,9.0
2021-10-20,172.28.69.82,1,1.0
2021-10-20,172.28.85.145,1,11.0
2021-10-20,172.28.85.21,1,1.0
2021-10-20,172.28.92.63,2,3.0
2021-10-20,172.29.80.7,9,9.0
2021-10-20,172.30.4.122,6,8.0
2021-10-20,172.30.5.129,4,644.0
2021-10-20,172.30.5.135,2,6698.0
2021-10-20,172.30.5.36,1,28.0
2021-10-20,172.30.6.137,1,5.0
2021-10-20,172.30.9.84,6486,6616.0
2021-10-20,172.31.124.1,937,3207.0
2021-10-20,172.31.124.31,4,16.0
2021-10-20,172.31.69.1,12,13.0
2021-10-20,172.31.74.120,832,847.0
2021-10-20,172.31.74.149,511,525.0
2021-10-20,172.31.74.28,1,2.0
2021-10-20,172.31.80.8,76,161.0
2021-10-20,172.31.82.35,2,2.0
2021-10-20,192.168.66.80,2,291.0
2021-10-21,-,4,4.0
2021-10-21,10.1.16.100,8,8.0
2021-10-21,10.161.32.87,21906,28884.0
2021-10-21,10.161.38.190,504,2023.0
2021-10-21,10.161.46.152,3,3.0
2021-10-21,10.161.54.255,1128,2979.0
2021-10-21,10.168.56.49,3011,4224.0
2021-10-21,10.169.60.142,3,10.0
2021-10-21,172.26.244.11,1,146.0
2021-10-21,172.28.69.82,1,1.0
2021-10-21,172.28.85.145,1,11.0
2021-10-21,172.28.85.21,1,1.0
2021-10-21,172.28.92.63,2,3.0
2021-10-21,172.29.80.7,9,10.0
2021-10-21,172.30.4.122,6,9.0
2021-10-21,172.30.5.129,7,926.0
2021-10-21,172.30.5.171,2,352.0
2021-10-21,172.30.5.214,2,11057.0
2021-10-21,172.30.6.137,3,19568.0
2021-10-21,172.30.9.84,6491,6612.0
2021-10-21,172.31.124.1,942,3145.0
2021-10-21,172.31.124.31,4,23.0
2021-10-21,172.31.69.1,12,14.0
2021-10-21,172.31.74.120,832,853.0
2021-10-21,172.31.74.149,544,565.0
2021-10-21,172.31.74.28,1,2.0
2021-10-21,172.31.80.8,76,151.0
2021-10-21,172.31.82.35,2,3.0
2021-10-22,-,4,4.0
2021-10-22,10.1.16.100,8,9.0
2021-10-22,10.161.32.87,21755,28933.0
2021-10-22,10.161.38.190,548,2562.0
2021-10-22,10.161.54.255,1292,3343.0
2021-10-22,10.168.56.49,3013,4336.0
2021-10-22,10.169.60.142,3,8.0
2021-10-22,172.26.245.129,1,139.0
2021-10-22,172.28.69.82,1,1.0
2021-10-22,172.28.85.145,1,11.0
2021-10-22,172.28.85.21,1,2.0
2021-10-22,172.29.80.7,9,10.0
2021-10-22,172.30.4.122,6,9.0
2021-10-22,172.30.5.129,3,317.0
2021-10-22,172.30.5.171,6,957.0
2021-10-22,172.30.9.84,6486,6614.0
2021-10-22,172.31.124.1,935,3185.0
2021-10-22,172.31.124.31,2,10.0
2021-10-22,172.31.69.1,12,12.0
2021-10-22,172.31.74.120,832,849.0
2021-10-22,172.31.74.149,532,556.0
2021-10-22,172.31.74.28,1,3.0
2021-10-22,172.31.80.8,76,160.0
2021-10-22,172.31.82.35,2,2.0
2021-10-23,-,1,1.0
2021-10-23,10.1.16.100,8,9.0
2021-10-23,10.161.32.87,23351,30060.0
2021-10-23,10.161.38.190,199,517.0
2021-10-23,10.161.54.255,1099,2619.0
2021-10-23,10.168.56.49,3062,3982.0
2021-10-23,172.26.244.11,2,161.0
2021-10-23,172.28.85.145,1,11.0
2021-10-23,172.28.85.21,1,1.0
2021-10-23,172.29.80.7,3,3.0
2021-10-23,172.30.4.122,6,8.0
2021-10-23,172.30.9.84,6512,6560.0
2021-10-23,172.31.124.1,514,2405.0
2021-10-23,172.31.69.1,4,5.0
2021-10-23,172.31.74.120,314,322.0
2021-10-23,172.31.74.149,259,270.0
2021-10-23,172.31.74.28,1,2.0
2021-10-23,172.31.80.8,74,136.0
2021-10-24,10.1.16.100,8,9.0
2021-10-24,10.161.32.87,9836,14009.0
2021-10-24,10.161.38.190,1,1.0
2021-10-24,10.161.54.255,26,221.0
2021-10-24,10.168.56.49,1442,2007.0
2021-10-24,172.28.85.145,1,11.0
2021-10-24,172.28.85.21,1,1.0
2021-10-24,172.30.4.122,5,7.0
2021-10-24,172.30.9.84,2912,2938.0
2021-10-24,172.31.124.1,139,910.0
2021-10-24,172.31.69.1,4,4.0
2021-10-24,172.31.74.120,49,49.0
2021-10-24,172.31.74.149,134,135.0
2021-10-24,172.31.80.8,30,43.0
2021-10-25,-,2,2.0
2021-10-25,10.1.16.100,8,10.0
2021-10-25,10.161.32.87,22349,28743.0
2021-10-25,10.161.38.190,475,1997.0
2021-10-25,10.161.54.255,1311,3245.0
2021-10-25,10.168.56.49,3025,4271.0
2021-10-25,10.169.60.142,3,8.0
2021-10-25,172.28.69.63,1,1.0
2021-10-25,172.28.85.145,1,11.0
2021-10-25,172.28.85.21,1,2.0
2021-10-25,172.28.92.63,2,4.0
2021-10-25,172.29.80.7,9,9.0
2021-10-25,172.30.4.122,1,2.0
2021-10-25,172.30.5.129,3,30.0
2021-10-25,172.30.5.171,2,214.0
2021-10-25,172.30.6.137,1,32434.000000000004
2021-10-25,172.30.9.84,6460,6579.0
2021-10-25,172.31.124.1,584,1631.0
2021-10-25,172.31.124.31,2,8.0
2021-10-25,172.31.69.1,12,14.0
2021-10-25,172.31.74.120,784,800.0
2021-10-25,172.31.74.149,382,385.0
2021-10-25,172.31.80.8,46,71.0
2021-10-25,172.31.82.35,2,2.0
2021-10-26,-,6,7.0
2021-10-26,10.1.16.100,8,8.0
2021-10-26,10.161.32.87,21449,29386.0
2021-10-26,10.161.38.190,479,2025.0
2021-10-26,10.161.54.255,1291,3169.0
2021-10-26,10.168.56.49,3012,4204.0
2021-10-26,10.169.60.142,3,8.0
2021-10-26,172.26.241.180,2,287.0
2021-10-26,172.28.69.82,1,2.0
2021-10-26,172.28.85.145,1,11.0
2021-10-26,172.28.85.21,1,1.0
2021-10-26,172.28.92.63,1,1.0
2021-10-26,172.29.80.7,9,9.0
2021-10-26,172.30.4.122,6,8.0
2021-10-26,172.30.5.129,7,574.0
2021-10-26,172.30.5.171,2,250.0
2021-10-26,172.30.5.36,2,198.0
2021-10-26,172.30.6.137,1,5404.0
2021-10-26,172.30.9.84,6515,6633.0
2021-10-26,172.31.124.1,937,3291.0
2021-10-26,172.31.124.31,2,8.0
2021-10-26,172.31.69.1,12,12.0
2021-10-26,172.31.74.120,832,850.0
2021-10-26,172.31.74.149,538,554.0
2021-10-26,172.31.74.28,1,3.0
2021-10-26,172.31.80.8,76,160.0
2021-10-26,172.31.82.35,2,2.0
2021-10-27,-,3,3.0
2021-10-27,10.1.16.100,8,11.0
2021-10-27,10.161.32.87,21367,29198.0
2021-10-27,10.161.38.190,479,1975.0
2021-10-27,10.161.54.255,1332,3292.0
2021-10-27,10.168.56.49,3012,4425.0
2021-10-27,10.169.60.142,3,9.0
2021-10-27,172.28.69.82,1,1.0
2021-10-27,172.28.85.145,1,11.0
2021-10-27,172.28.85.21,1,1.0
2021-10-27,172.28.92.63,1,2.0
2021-10-27,172.29.80.7,9,9.0
2021-10-27,172.30.4.122,6,8.0
2021-10-27,172.30.5.129,8,941.0
2021-10-27,172.30.5.36,2,95.0
2021-10-27,172.30.5.67,2,270.0
2021-10-27,172.30.5.96,10,1124.0
2021-10-27,172.30.9.84,6506,6631.0
2021-10-27,172.31.124.1,939,3282.0
2021-10-27,172.31.124.31,2,9.0
2021-10-27,172.31.69.1,12,13.0
2021-10-27,172.31.74.120,832,849.0
2021-10-27,172.31.74.149,558,575.0
2021-10-27,172.31.74.28,1,2.0
2021-10-27,172.31.80.8,76,166.0
2021-10-27,172.31.82.35,2,2.0
2021-10-28,10.161.32.87,7742,10605.0
2021-10-28,10.161.38.190,67,867.0
2021-10-28,10.161.54.255,326,1381.0
2021-10-28,10.168.56.49,1138,1576.0
2021-10-28,10.169.60.142,3,8.0
2021-10-28,172.28.85.145,1,12.0
2021-10-28,172.28.85.21,1,2.0
2021-10-28,172.30.4.122,5,7.0
2021-10-28,172.30.5.129,2,140.0
2021-10-28,172.30.9.84,2284,2313.0
2021-10-28,172.31.124.1,366,1682.0
2021-10-28,172.31.69.1,4,5.0
2021-10-28,172.31.74.120,49,49.0
2021-10-28,172.31.74.149,158,167.0
2021-10-28,172.31.74.28,1,2.0
2021-10-28,172.31.80.8,30,95.0
2021-11-01,-,2,2.0
2021-11-01,10.1.16.100,8,11.0
2021-11-01,10.161.32.87,13863,18241.0
2021-11-01,10.161.38.190,411,1149.0
2021-11-01,10.161.54.255,839,1701.0
2021-11-01,10.168.56.49,539,1111.0
2021-11-01,172.28.69.82,1,1.0
2021-11-01,172.28.92.63,1,1.0
2021-11-01,172.29.80.7,9,9.0
2021-11-01,172.30.4.122,1,1.0
2021-11-01,172.30.5.129,6,732.0
2021-11-01,172.30.5.135,1,935.0
2021-11-01,172.30.5.36,1,96.0
2021-11-01,172.30.6.137,1,7.0
2021-11-01,172.30.9.84,4237,4336.0
2021-11-01,172.31.124.1,584,1623.0
2021-11-01,172.31.124.31,2,8.0
2021-11-01,172.31.69.1,8,8.0
2021-11-01,172.31.74.120,776,794.0
2021-11-01,172.31.74.149,398,404.0
2021-11-01,172.31.80.8,72,116.0
2021-11-01,172.31.82.35,2,2.0
2021-11-02,-,2,2.0
2021-11-02,10.1.16.100,8,8.0
2021-11-02,10.161.32.87,21679,29178.0
2021-11-02,10.161.38.190,479,2011.0
2021-11-02,10.161.54.255,1289,3292.0
2021-11-02,10.168.56.49,3013,4309.0
2021-11-02,10.169.60.142,3,5.0
2021-11-02,172.26.244.11,2,73.0
2021-11-02,172.28.69.82,1,1.0
2021-11-02,172.28.85.145,1,12.0
2021-11-02,172.28.85.21,1,1.0
2021-11-02,172.28.92.63,1,2.0
2021-11-02,172.29.80.7,4,4.0
2021-11-02,172.30.4.122,6,9.0
2021-11-02,172.30.5.129,1,7.0
2021-11-02,172.30.5.171,1,50.0
2021-11-02,172.30.5.36,1,76.0
2021-11-02,172.30.6.137,1,22351.0
2021-11-02,172.30.9.84,6510,6636.0
2021-11-02,172.31.124.1,954,3270.0
2021-11-02,172.31.124.31,4,16.0
2021-11-02,172.31.69.1,12,13.0
2021-11-02,172.31.74.120,847,861.0
2021-11-02,172.31.74.149,550,573.0
2021-11-02,172.31.74.28,1,3.0
2021-11-02,172.31.80.8,92,313.0
2021-11-02,172.31.82.35,2,2.0
2021-11-03,10.1.16.100,8,8.0
2021-11-03,10.161.32.87,23045,30427.0
2021-11-03,10.161.38.190,47,278.0
2021-11-03,10.161.54.255,1077,2722.0
2021-11-03,10.168.56.49,3062,3789.0
2021-11-03,172.28.85.145,1,11.0
2021-11-03,172.28.85.21,1,1.0
2021-11-03,172.28.92.63,1,1.0
2021-11-03,172.29.80.7,3,4.0
2021-11-03,172.30.4.122,5,7.0
2021-11-03,172.30.9.84,6512,6560.0
2021-11-03,172.31.124.1,359,1663.0
2021-11-03,172.31.69.1,4,5.0
2021-11-03,172.31.74.120,49,49.0
2021-11-03,172.31.74.149,254,263.0
2021-11-03,172.31.74.28,1,3.0
2021-11-03,172.31.80.8,34,102.0
2021-11-04,-,5,5.0
2021-11-04,10.1.16.100,8,11.0
2021-11-04,10.161.32.87,22274,28846.0
2021-11-04,10.161.38.190,483,2046.0
2021-11-04,10.161.54.255,1264,3156.0
2021-11-04,10.168.56.49,3025,4355.0
2021-11-04,10.169.60.142,3,7.0
2021-11-04,172.26.241.179,1,70.0
2021-11-04,172.28.69.82,1,1.0
2021-11-04,172.28.85.145,1,12.0
2021-11-04,172.28.85.21,1,2.0
2021-11-04,172.28.92.63,1,2.0
2021-11-04,172.29.80.7,9,11.0
2021-11-04,172.30.4.122,1,1.0
2021-11-04,172.30.5.129,1,10.0
2021-11-04,172.30.5.36,1,74.0
2021-11-04,172.30.9.84,6511,6664.0
2021-11-04,172.31.124.1,597,1569.0
2021-11-04,172.31.124.31,2,11.0
2021-11-04,172.31.69.1,12,15.0
2021-11-04,172.31.74.120,799,814.0
2021-11-04,172.31.74.149,368,373.0
2021-11-04,172.31.80.8,46,69.0
2021-11-04,172.31.82.35,2,2.0
2021-11-05,-,2,2.0
2021-11-05,10.1.16.100,8,8.0
2021-11-05,10.161.32.87,21830,29079.0
2021-11-05,10.161.38.190,519,2408.0
2021-11-05,10.161.54.255,1199,3147.0
2021-11-05,10.168.56.49,3011,4315.0
2021-11-05,10.169.60.142,4,215.0
2021-11-05,172.28.69.82,1,1.0
2021-11-05,172.28.85.145,1,11.0
2021-11-05,172.28.85.21,1,2.0
2021-11-05,172.28.92.63,1,2.0
2021-11-05,172.29.80.7,9,9.0
2021-11-05,172.30.4.122,6,8.0
2021-11-05,172.30.5.129,1,7.0
2021-11-05,172.30.6.96,2,416.0
2021-11-05,172.30.9.84,6481,6604.0
2021-11-05,172.31.124.1,940,3206.0
2021-11-05,172.31.124.31,2,10.0
2021-11-05,172.31.69.1,12,14.0
2021-11-05,172.31.74.120,836,856.0
2021-11-05,172.31.74.149,538,555.0
2021-11-05,172.31.74.28,1,3.0
2021-11-05,172.31.80.8,80,171.0
2021-11-05,172.31.82.35,2,2.0
2021-11-06,-,1,1.0
2021-11-06,10.1.16.100,8,8.0
2021-11-06,10.161.32.87,23196,30035.0
2021-11-06,10.161.38.190,199,519.0
2021-11-06,10.161.54.255,893,2297.0
2021-11-06,10.168.56.49,3062,3606.0
2021-11-06,172.26.241.179,1,48.0
2021-11-06,172.28.85.145,1,10.0
2021-11-06,172.28.85.21,1,1.0
2021-11-06,172.28.92.63,1,2.0
2021-11-06,172.29.80.7,3,3.0
2021-11-06,172.30.4.122,6,9.0
2021-11-06,172.30.9.84,6512,6561.0
2021-11-06,172.31.124.1,525,2402.0
2021-11-06,172.31.69.1,4,6.0
2021-11-06,172.31.74.120,325,338.0
2021-11-06,172.31.74.149,268,284.0
2021-11-06,172.31.74.28,1,3.0
2021-11-06,172.31.80.8,74,143.0
2021-11-06,172.31.82.35,1,1.0
2021-11-07,-,2,2.0
2021-11-07,10.1.16.100,6,6.0
2021-11-07,10.161.32.87,10587,13560.0
2021-11-07,10.161.38.190,1,1.0
2021-11-07,10.161.54.255,36,239.0
2021-11-07,10.168.56.49,1442,1909.0
2021-11-07,172.28.85.145,1,11.0
2021-11-07,172.28.85.21,1,2.0
2021-11-07,172.30.4.122,5,7.0
2021-11-07,172.30.9.84,2912,2940.0
2021-11-07,172.31.124.1,139,1069.0
2021-11-07,172.31.69.1,4,5.0
2021-11-07,172.31.74.120,49,49.0
2021-11-07,172.31.74.149,139,142.0
2021-11-07,172.31.80.8,30,45.0
2021-11-08,-,41,113.0
2021-11-08,10.1.16.100,8,8.0
2021-11-08,10.161.32.87,22274,28689.0
2021-11-08,10.161.38.190,416,1809.0
2021-11-08,10.161.46.152,372,778.0
2021-11-08,10.161.54.255,1187,3118.0
2021-11-08,10.168.56.49,3025,4928.0
2021-11-08,10.169.60.142,3,8.0
2021-11-08,172.26.241.179,2,152.0
2021-11-08,172.28.69.103,1,1.0
2021-11-08,172.28.85.145,1,11.0
2021-11-08,172.28.85.21,1,1.0
2021-11-08,172.28.92.63,1,1.0
2021-11-08,172.29.80.7,9,9.0
2021-11-08,172.30.4.122,1,1.0
2021-11-08,172.30.5.129,46,7410.0
2021-11-08,172.30.5.189,4,1070.0
2021-11-08,172.30.5.214,1,13195.0
2021-11-08,172.30.5.36,1,86.0
2021-11-08,172.30.6.96,1,1224.0
2021-11-08,172.30.9.84,6490,6598.0
2021-11-08,172.31.124.1,590,1648.0
2021-11-08,172.31.124.31,6,18.0
2021-11-08,172.31.69.1,12,13.0
2021-11-08,172.31.74.120,799,821.0
2021-11-08,172.31.74.149,7,7.0
2021-11-08,172.31.80.8,46,69.0
2021-11-08,172.31.82.35,2,2.0
2021-11-09,-,62,160.0
2021-11-09,10.1.16.100,8,11.0
2021-11-09,10.161.32.87,21832,28796.0
2021-11-09,10.161.38.190,574,2358.0
2021-11-09,10.161.46.152,555,1664.0
2021-11-09,10.161.54.255,1154,3120.0
2021-11-09,10.168.56.49,3012,4643.0
2021-11-09,10.169.60.142,3,13.0
2021-11-09,172.19.2.40,3,412.0
2021-11-09,172.28.69.82,1,1.0
2021-11-09,172.28.85.145,1,11.0
2021-11-09,172.28.85.21,1,1.0
2021-11-09,172.28.92.63,1,2.0
2021-11-09,172.29.80.7,9,10.0
2021-11-09,172.30.4.122,6,8.0
2021-11-09,172.30.5.129,7,705.0
2021-11-09,172.30.5.134,2,592.0
2021-11-09,172.30.5.171,2,152.0
2021-11-09,172.30.5.36,2,163.0
2021-11-09,172.30.6.137,1,24525.0
2021-11-09,172.30.9.84,6494,6616.0
2021-11-09,172.31.124.1,938,3183.0
2021-11-09,172.31.124.31,2,11.0
2021-11-09,172.31.69.1,12,12.0
2021-11-09,172.31.74.120,836,852.0
2021-11-09,172.31.74.28,3,8.0
2021-11-09,172.31.80.8,76,157.0
2021-11-09,172.31.82.35,2,3.0
2021-11-10,-,56,149.0
2021-11-10,10.1.16.100,8,11.0
2021-11-10,10.161.32.87,21832,28719.0
2021-11-10,10.161.38.190,480,1964.0
2021-11-10,10.161.46.152,559,1622.0
2021-11-10,10.161.54.255,1218,3235.0
2021-11-10,10.168.56.49,2842,4027.0
2021-11-10,10.169.60.142,3,7.0
2021-11-10,172.19.2.40,3,312.0
2021-11-10,172.28.69.82,1,1.0
2021-11-10,172.28.85.145,1,11.0
2021-11-10,172.28.85.21,1,2.0
2021-11-10,172.28.92.63,1,2.0
2021-11-10,172.29.80.7,9,9.0
2021-11-10,172.30.4.122,6,9.0
2021-11-10,172.30.5.129,2,59.0
2021-11-10,172.30.5.135,1,632.0
2021-11-10,172.30.5.171,2,215.0
2021-11-10,172.30.5.196,21,1030.0
2021-11-10,172.30.9.84,6491,6613.0
2021-11-10,172.31.124.1,938,3211.0
2021-11-10,172.31.124.31,2,11.0
2021-11-10,172.31.69.1,12,13.0
2021-11-10,172.31.74.120,836,850.0
2021-11-10,172.31.74.28,2,10.0
2021-11-10,172.31.80.8,76,163.0
2021-11-10,172.31.82.35,2,3.0
2021-11-11,-,59,166.0
2021-11-11,10.1.16.100,8,11.0
2021-11-11,10.161.32.87,22056,29062.0
2021-11-11,10.161.38.190,478,2025.0
2021-11-11,10.161.46.152,547,1617.0
2021-11-11,10.161.54.255,1156,3094.0
2021-11-11,10.168.56.49,3017,4231.0
2021-11-11,10.169.60.142,3,9.0
2021-11-11,172.28.69.82,1,1.0
2021-11-11,172.28.85.145,1,11.0
2021-11-11,172.28.85.21,1,2.0
2021-11-11,172.28.92.63,1,1.0
2021-11-11,172.29.80.7,9,9.0
2021-11-11,172.30.4.122,6,8.0
2021-11-11,172.30.5.129,1,10.0
2021-11-11,172.30.5.36,1,76.0
2021-11-11,172.30.6.137,1,4.0
2021-11-11,172.30.9.84,6481,6612.0
2021-11-11,172.31.124.1,941,3226.0
2021-11-11,172.31.124.31,2,12.0
2021-11-11,172.31.69.1,12,12.0
2021-11-11,172.31.74.120,836,853.0
2021-11-11,172.31.74.28,2,29.0
2021-11-11,172.31.80.8,76,157.0
2021-11-11,172.31.82.35,2,2.0
2021-11-12,-,54,145.0
2021-11-12,10.1.16.100,8,8.0
2021-11-12,10.161.32.87,21831,29216.0
2021-11-12,10.161.38.190,515,2435.0
2021-11-12,10.161.46.152,535,1572.0
2021-11-12,10.161.54.255,1256,3347.0
2021-11-12,10.168.56.49,3013,4565.0
2021-11-12,10.169.60.142,3,9.0
2021-11-12,172.28.69.82,1,1.0
2021-11-12,172.28.85.145,1,11.0
2021-11-12,172.28.85.21,1,1.0
2021-11-12,172.28.92.63,1,2.0
2021-11-12,172.29.80.7,9,9.0
2021-11-12,172.30.4.122,6,8.0
2021-11-12,172.30.5.129,1,7.0
2021-11-12,172.30.5.189,7,1119.0
2021-11-12,172.30.5.36,1,87.0
2021-11-12,172.30.9.84,6520,6645.0
2021-11-12,172.31.124.1,938,3172.0
2021-11-12,172.31.124.31,2,10.0
2021-11-12,172.31.69.1,12,13.0
2021-11-12,172.31.74.120,836,854.0
2021-11-12,172.31.74.28,2,13.0
2021-11-12,172.31.80.8,76,160.0
2021-11-12,172.31.82.35,2,2.0
2021-11-13,-,22,72.0
2021-11-13,10.1.16.100,8,10.0
2021-11-13,10.161.32.87,23350,29982.0
2021-11-13,10.161.38.190,321,1768.0
2021-11-13,10.161.46.152,258,975.0
2021-11-13,10.161.54.255,1156,2752.0
2021-11-13,10.168.56.49,3062,3880.0
2021-11-13,172.28.85.145,1,11.0
2021-11-13,172.28.85.21,1,2.0
2021-11-13,172.28.92.63,1,1.0
2021-11-13,172.29.80.7,3,4.0
2021-11-13,172.30.4.122,6,9.0
2021-11-13,172.30.9.84,6512,6554.0
2021-11-13,172.31.124.1,521,2364.0
2021-11-13,172.31.69.1,4,4.0
2021-11-13,172.31.74.120,314,323.0
2021-11-13,172.31.74.28,1,2.0
2021-11-13,172.31.80.8,74,131.0
2021-11-14,-,4,6.0
2021-11-14,10.1.16.100,8,9.0
2021-11-14,10.161.32.87,10348,13230.0
2021-11-14,10.161.38.190,1,1.0
2021-11-14,10.161.46.152,138,339.0
2021-11-14,10.161.54.255,76,393.0
2021-11-14,10.168.56.49,1442,1711.0
2021-11-14,172.28.85.145,1,11.0
2021-11-14,172.28.85.21,1,1.0
2021-11-14,172.30.4.122,5,7.0
2021-11-14,172.30.9.84,2910,2940.0
2021-11-14,172.31.124.1,141,796.0
2021-11-14,172.31.69.1,4,4.0
2021-11-14,172.31.74.120,49,49.0
2021-11-14,172.31.80.8,30,50.0
2021-11-15,-,41,114.0
2021-11-15,10.1.16.100,8,8.0
2021-11-15,10.161.32.87,22424,28909.0
2021-11-15,10.161.38.190,471,2058.0
2021-11-15,10.161.46.152,379,784.0
2021-11-15,10.161.54.255,1143,3093.0
2021-11-15,10.168.56.49,3025,4214.0
2021-11-15,10.169.60.142,3,9.0
2021-11-15,172.28.69.82,1,1.0
2021-11-15,172.28.85.145,1,11.0
2021-11-15,172.28.85.21,1,2.0
2021-11-15,172.28.92.63,1,1.0
2021-11-15,172.29.80.7,9,9.0
2021-11-15,172.30.4.122,1,1.0
2021-11-15,172.30.5.129,1,6.0
2021-11-15,172.30.5.36,1,80.0
2021-11-15,172.30.6.96,1,2137.0
2021-11-15,172.30.9.84,6487,6594.0
2021-11-15,172.31.124.1,584,1528.0
2021-11-15,172.31.124.31,2,11.0
2021-11-15,172.31.69.1,12,12.0
2021-11-15,172.31.74.120,788,805.0
2021-11-15,172.31.74.28,1,6.0
2021-11-15,172.31.80.8,46,71.0
2021-11-15,172.31.82.35,2,2.0
2021-11-16,-,58,159.0
2021-11-16,10.1.16.100,8,8.0
2021-11-16,10.161.32.87,21905,29078.0
2021-11-16,10.161.38.190,479,2080.0
2021-11-16,10.161.46.152,553,1704.0
2021-11-16,10.161.54.255,1109,3171.0
2021-11-16,10.168.56.49,3012,4556.0
2021-11-16,10.169.60.142,3,10.0
2021-11-16,172.19.2.40,1,10.0
2021-11-16,172.26.241.178,2,202.0
2021-11-16,172.28.69.82,1,2.0
2021-11-16,172.28.85.145,1,11.0
2021-11-16,172.28.85.21,1,1.0
2021-11-16,172.28.92.63,1,2.0
